Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Darius Garland,25,PG,75,75,2301,19.9,.600,.451,.217,2.3,7.6,5.0,32.2,1.9,0.4,12.8,27.2,5.8,2.3,8.1,.169,3.9,-0.8,3.1,3.0,CPOY-6AS,garlada01
2,Jarrett Allen,26,C,82,82,2296,22.1,.724,.008,.433,10.5,26.7,18.8,9.5,1.6,2.9,11.3,15.9,7.6,4.0,11.6,.243,3.0,1.2,4.2,3.6,,allenja01
3,Donovan Mitchell,28,SG,71,71,2232,20.9,.575,.480,.274,2.8,12.5,7.8,23.9,2.0,0.7,9.2,30.9,4.8,2.8,7.6,.163,3.8,-0.2,3.7,3.2,MVP-5CPOY-9ASNBA1,mitchdo01
4,Evan Mobley,23,PF,71,71,2167,22.3,.633,.254,.337,8.4,24.0,16.5,15.1,1.4,4.7,12.2,23.2,5.3,3.8,9.0,.200,3.1,1.5,4.6,3.6,MVP-10DPOY-1ASNBA2DEF1,mobleev01
5,Sam Merrill,28,SG,71,4,1401,11.1,.583,.868,.068,3.0,8.9,6.1,9.6,1.8,0.9,7.4,14.3,1.8,1.5,3.3,.113,-0.4,0.7,0.3,0.8,,merrisa01
6,Ty Jerome,27,SG,70,3,1392,21.0,.643,.409,.239,4.0,9.3,6.7,24.5,2.7,0.2,11.9,23.6,4.2,1.8,5.9,.204,3.5,0.8,4.3,2.2,6MOY-3,jeromty01
7,Max Strus,28,SF,50,37,1273,12.6,.607,.786,.091,4.6,13.6,9.2,15.6,1.0,0.9,12.2,14.7,2.2,1.3,3.4,.130,1.1,0.2,1.3,1.1,,strusma01
8,Dean Wade,28,PF,59,30,1252,10.1,.563,.819,.111,4.5,16.6,10.8,7.3,1.6,1.4,7.2,10.4,1.3,1.7,3.0,.113,-1.0,1.2,0.3,0.7,,wadede01
9,Georges Niang,31,PF,51,1,1053,11.1,.617,.647,.083,3.6,15.5,9.7,8.3,0.8,0.6,11.7,16.5,1.1,1.1,2.2,.099,-1.3,-0.5,-1.8,0.1,,niangge01
10,Isaac Okoro,24,SG,55,22,1053,10.7,.587,.566,.172,5.2,8.1,6.7,8.0,1.5,1.4,7.4,12.5,1.5,1.0,2.5,.115,-1.1,0.6,-0.5,0.4,,okorois01
11,Caris LeVert,30,SF,38,3,904,14.4,.580,.497,.279,2.7,9.9,6.4,20.0,1.8,1.9,13.2,18.1,1.3,1.0,2.3,.124,0.5,0.7,1.2,0.7,,leverca01
12,De'Andre Hunter,27,SF,27,5,676,16.2,.634,.522,.289,2.8,15.0,9.1,7.1,1.4,1.1,7.0,20.5,1.4,0.8,2.2,.157,1.6,0.0,1.6,0.6,6MOY-4,huntede01
13,Craig Porter Jr.,24,PG,51,1,513,13.1,.610,.343,.229,4.1,9.9,7.1,17.7,1.6,2.6,19.8,15.9,0.5,0.6,1.1,.102,0.1,1.0,1.1,0.4,,portecr01
14,Jaylon Tyson,22,SG,47,3,453,11.1,.523,.389,.161,9.1,13.7,11.5,12.4,1.4,0.6,14.0,17.4,0.3,0.5,0.8,.083,-2.4,-0.2,-2.7,-0.1,,tysonja01
15,Tristan Thompson,33,C,40,0,328,9.1,.410,.042,.423,10.9,32.7,22.1,8.8,0.3,3.0,14.3,12.7,-0.2,0.5,0.4,.057,-4.9,0.3,-4.6,-0.2,,thomptr01
16,Javonte Green,31,SG,18,1,166,10.2,.438,.524,.159,6.7,19.0,13.1,8.4,2.9,0.5,5.6,18.2,-0.1,0.3,0.2,.063,-4.4,1.3,-3.1,0.0,,greenja02
17,Luke Travers,23,SG,12,0,88,1.9,.287,.450,.100,10.1,14.4,12.3,10.5,0.5,1.0,27.7,13.9,-0.2,0.1,-0.1,-0.082,-7.8,-1.9,-9.7,-0.2,,travelu01
18,Emoni Bates,21,SF,10,0,75,9.8,.487,.789,.000,0.0,9.8,5.1,14.2,0.6,1.2,5.0,22.6,0.0,0.1,0.1,.038,-0.5,-1.0,-1.5,0.0,,batesem01
19,Nae'Qwan Tomlin,24,PF,5,1,63,14.4,.489,.313,.344,15.9,20.1,18.1,4.4,0.0,1.4,5.1,26.1,0.1,0.1,0.1,.093,-3.0,-2.4,-5.5,-0.1,,tomlina01
20,JT Thor,22,PF,9,0,42,19.1,.756,.400,.533,8.0,7.5,7.7,3.4,2.3,6.4,24.5,24.8,0.0,0.1,0.1,.132,-1.2,1.3,0.0,0.0,,thorjt01
21,Chuma Okeke,26,PF,2,0,25,6.8,.357,.857,.000,4.5,12.6,8.7,9.5,0.0,3.6,0.0,11.9,0.0,0.0,0.0,.028,-3.6,-0.5,-4.1,0.0,,okekech01
