Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Anthony Davis,30,C,76,76,2700,25.8,.621,.083,.402,10.4,28.3,19.8,15.5,1.6,5.7,9.5,26.7,7.2,4.7,11.8,.210,3.5,1.7,5.1,4.9,DPOY-4ASNBA2DEF1,davisan02
2,Austin Reaves,25,SG,82,57,2629,15.5,.613,.447,.289,2.5,11.9,7.4,23.5,1.2,0.8,14.1,20.3,3.9,2.0,5.9,.108,0.9,-0.4,0.4,1.6,,reaveau01
3,LeBron James,39,PF,71,71,2504,23.7,.630,.286,.318,2.8,19.3,11.5,37.5,1.7,1.3,14.5,29.2,5.7,2.8,8.5,.164,5.5,0.9,6.5,5.4,CPOY-10ASNBA3,jamesle01
4,D'Angelo Russell,27,PG,76,69,2484,16.0,.588,.505,.178,1.3,8.9,5.3,27.6,1.3,1.3,11.8,23.0,3.3,1.8,5.1,.099,1.7,-0.8,0.9,1.8,,russeda01
5,Taurean Prince,29,PF,78,49,2108,8.8,.579,.622,.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,.043,-2.6,-0.2,-2.8,-0.4,,princta02
6,Rui Hachimura,25,PF,68,39,1826,15.0,.628,.343,.198,3.7,13.7,8.9,6.3,1.1,1.2,5.9,18.5,2.7,1.5,4.1,.108,0.0,-0.9,-0.9,0.5,,hachiru01
7,Cam Reddish,24,SF,48,26,984,7.7,.504,.470,.231,3.2,7.7,5.6,6.0,2.3,1.2,10.7,12.7,-0.3,0.9,0.6,.030,-4.0,0.8,-3.2,-0.3,,reddica01
8,Max Christie,20,SG,67,7,944,8.4,.544,.490,.191,1.9,14.2,8.4,8.0,1.0,1.6,11.8,13.6,-0.1,0.8,0.7,.036,-3.2,-0.4,-3.6,-0.4,,chrisma02
9,Jaxson Hayes,23,C,70,5,877,14.0,.718,.046,.469,9.2,17.1,13.4,5.0,1.8,2.9,16.9,12.5,1.4,1.1,2.5,.135,-2.8,0.9,-1.9,0.0,,hayesja02
10,Christian Wood,28,PF,50,1,872,12.3,.568,.432,.356,5.2,26.1,16.2,7.4,0.9,3.3,14.1,17.6,0.0,1.1,1.2,.064,-2.6,-0.2,-2.8,-0.2,,woodch01
11,Spencer Dinwiddie,30,PG,28,4,678,8.0,.586,.638,.355,0.7,6.7,3.9,12.2,0.9,1.7,15.1,12.2,0.3,0.4,0.7,.052,-3.2,-0.1,-3.2,-0.2,,dinwisp01
12,Jarred Vanderbilt,24,PF,29,6,581,11.6,.578,.237,.316,8.3,17.7,13.2,7.7,2.9,0.7,17.7,11.7,0.3,0.8,1.1,.089,-2.9,1.3,-1.6,0.0,,vandeja01
13,Gabe Vincent,27,PG,11,0,218,3.1,.341,.571,.041,2.1,2.4,2.3,11.6,2.0,0.0,9.1,10.9,-0.3,0.1,-0.1,-0.033,-6.9,0.4,-6.5,-0.2,,vincega01
14,Jalen Hood-Schifino,20,SG,21,0,109,-1.5,.316,.333,.444,2.1,10.7,6.6,9.1,1.3,1.6,14.3,24.9,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,,hoodsja01
15,Maxwell Lewis,21,SF,34,0,103,-3.9,.246,.429,.143,2.3,2.1,2.2,6.8,0.9,0.8,30.9,13.6,-0.5,0.0,-0.4,-0.195,-10.3,-3.2,-13.5,-0.3,,lewisma05
16,Skylar Mays,26,SG,17,0,77,12.3,.524,.238,.000,1.5,6.9,4.3,16.8,4.3,1.1,8.7,12.9,0.0,0.1,0.1,.092,-3.5,2.9,-0.6,0.0,,mayssk01
17,Colin Castleton,23,C,16,0,59,13.0,.644,.000,.375,11.9,10.8,11.3,6.8,1.6,0.0,13.9,15.8,0.1,0.0,0.2,.128,-3.9,-1.4,-5.2,0.0,,castlco01
18,D'Moi Hodge,25,SG,7,0,41,6.1,.441,.800,.133,0.0,0.0,0.0,15.6,1.2,2.1,5.9,17.8,0.0,0.0,0.0,-0.019,-3.7,-2.6,-6.3,0.0,,hodgedm01
19,Dylan Windler,27,SF,8,0,28,15.9,.667,.889,.000,0.0,11.3,6.0,28.2,0.0,0.0,0.0,13.9,0.1,0.0,0.1,.194,3.8,-0.6,3.2,0.0,,windldy01
20,Harry Giles,25,C,7,0,19,-1.0,.167,.500,.000,0.0,22.3,11.7,0.0,2.5,0.0,0.0,13.6,-0.1,0.0,-0.1,-0.162,-9.7,-3.2,-12.9,-0.1,,gilesha01
21,Alex Fudge,20,SF,4,0,14,-1.9,.291,.333,.333,16.7,0.0,7.9,0.0,0.0,0.0,12.7,24.3,-0.1,0.0,-0.1,-0.222,-9.9,-8.3,-18.1,-0.1,,fudgeal01
