Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
1,Jordan Poole,23,PG,82,43,2458,14.6,.573,.498,.325,1.5,8.5,5.0,22.5,1.2,0.8,14.7,29.2,1.4,1.9,3.2,.063,-0.1,-1.8,-1.9,0.1,,poolejo01
2,Draymond Green,32,PF,73,73,2297,12.2,.592,.276,.228,3.2,21.6,12.6,27.8,1.5,2.3,28.1,13.2,1.6,3.1,4.7,.098,-1.8,2.6,0.8,1.6,DPOY-4DEF2,greendr01
3,Klay Thompson,32,SF,69,69,2279,14.7,.576,.584,.105,1.9,11.7,6.9,11.0,1.0,1.1,8.6,26.4,1.2,1.9,3.1,.066,1.5,-1.7,-0.3,1.0,,thompkl01
4,Kevon Looney,26,C,82,70,1958,17.8,.639,.003,.404,15.7,26.8,21.4,13.8,1.3,2.2,9.1,10.6,5.9,2.8,8.7,.212,0.9,1.3,2.1,2.0,,looneke01
5,Stephen Curry,34,PG,56,56,1941,24.1,.656,.564,.248,2.3,16.8,9.7,30.0,1.3,0.9,12.5,31.0,5.8,2.0,7.8,.192,7.5,0.1,7.5,4.7,MVP-9CPOY-9ASNBA2,curryst01
6,Donte DiVincenzo,26,SG,72,36,1894,12.8,.593,.700,.131,4.7,14.0,9.4,17.3,2.4,0.5,16.4,15.1,1.9,2.3,4.2,.106,-0.6,1.3,0.7,1.3,,divindo01
7,Jonathan Kuminga,20,PF,67,16,1394,13.3,.597,.294,.278,5.6,12.5,9.1,12.7,1.4,2.0,14.6,19.6,1.0,1.4,2.4,.084,-1.7,-0.1,-1.7,0.1,,kuminjo01
8,Anthony Lamb,25,SF,62,4,1195,10.9,.610,.634,.191,5.3,14.4,9.9,10.5,1.1,1.5,13.7,13.8,1.2,1.2,2.4,.096,-1.6,0.4,-1.1,0.3,,lamban01
9,Andrew Wiggins,27,SF,37,37,1190,14.7,.564,.425,.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,.091,-0.1,-0.4,-0.5,0.5,,wiggian01
10,Moses Moody,20,SG,63,3,817,10.3,.603,.595,.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,.076,-1.7,-0.9,-2.6,-0.1,,moodymo01
11,Ty Jerome,25,SG,45,2,816,12.8,.594,.372,.169,1.0,9.4,5.3,22.1,1.3,0.5,10.3,14.9,1.4,0.7,2.1,.124,-1.1,0.3,-0.8,0.3,,jeromty01
12,JaMychal Green,32,PF,57,1,797,15.5,.650,.440,.266,10.1,18.0,14.1,8.9,1.5,2.5,15.6,17.5,1.2,1.0,2.2,.133,-0.7,0.2,-0.5,0.3,,greenja01
13,James Wiseman,21,C,21,0,262,17.1,.655,.021,.404,7.7,22.7,15.3,8.0,0.5,2.4,11.2,20.0,0.5,0.3,0.8,.144,-1.3,-0.5,-1.7,0.0,,wisemja01
14,Patrick Baldwin Jr.,20,SF,31,0,226,11.3,.546,.771,.055,0.5,18.6,9.7,6.9,1.3,1.6,9.0,22.8,-0.1,0.3,0.1,.029,-0.7,-1.4,-2.1,0.0,,baldwpa01
15,Andre Iguodala,39,PF,8,0,113,7.3,.521,.600,.200,3.0,13.4,8.3,20.3,1.7,2.3,35.5,9.4,0.0,0.1,0.1,.044,-4.3,1.7,-2.5,0.0,,iguodan01
16,Gary Payton II,30,SG,7,0,112,17.7,.682,.321,.107,14.0,15.4,14.7,9.6,2.5,3.1,12.0,12.5,0.3,0.2,0.4,.191,0.5,1.9,2.4,0.1,,paytoga02
17,Ryan Rollins,20,PG,12,0,62,-1.4,.508,.450,.300,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15.0,-0.2,,rolliry01
18,Lester Quiñones,22,SG,4,0,18,8.6,.654,.800,1.200,6.2,12.0,9.2,14.2,2.6,0.0,39.6,29.4,-0.1,0.0,0.0,-0.103,-6.4,-3.7,-10.2,0.0,,quinole01
